hand_p1,hand_p2,E[p1],E[p2],emp_p1,emp_p2,VAR[p1],VAR[p2]
"(('D', 7), ('H', 7), ('D', 11), ('D', 12))","(('S', 7), ('D', 8), ('C', 8), ('S', 14))",0.07692307692307693,-0.07692307692307693,0.073,-0.0852,0.3786982248520713,0.3786982248520713
"(('D', 2), ('S', 3), ('H', 7), ('D', 11))","(('H', 3), ('S', 5), ('C', 10), ('D', 14))",0.0,0.0,-0.0034,0.0078,0.46153846153846134,0.46153846153846134
"(('D', 5), ('H', 5), ('S', 8), ('S', 11))","(('C', 3), ('C', 4), ('H', 7), ('S', 9))",0.6923076923076925,-0.6923076923076925,0.6888,-0.6842,0.21301775147928978,0.21301775147928978
"(('D', 5), ('H', 5), ('S', 7), ('S', 11))","(('D', 6), ('C', 9), ('H', 10), ('S', 12))",0.6923076923076925,-0.6923076923076925,0.6855,-0.6914,0.2130177514792898,0.2130177514792898
"(('S', 2), ('H', 7), ('C', 7), ('D', 10))","(('D', 5), ('C', 9), ('C', 10), ('D', 13))",0.7692307692307696,-0.7692307692307696,0.7721,-0.7766,0.17751479289940839,0.17751479289940839
"(('C', 2), ('S', 5), ('D', 7), ('C', 11))","(('H', 3), ('S', 3), ('S', 8), ('S', 13))",-0.6923076923076925,0.6923076923076925,-0.6916,0.6986,0.21301775147928978,0.21301775147928978
"(('H', 3), ('C', 4), ('C', 6), ('H', 8))","(('H', 2), ('D', 3), ('H', 7), ('S', 13))",0.0,0.0,0.0002,-0.0009,0.46153846153846134,0.46153846153846134
"(('D', 2), ('C', 4), ('C', 5), ('C', 7))","(('H', 2), ('S', 4), ('D', 11), ('D', 14))",0.0,0.0,-0.0028,0.0036,0.3076923076923076,0.3076923076923076
"(('S', 5), ('C', 5), ('H', 5), ('C', 11))","(('C', 2), ('S', 8), ('D', 10), ('S', 12))",1.0000000000000009,-1.0000000000000009,1.0,-1.0,7.888609052210125e-31,7.888609052210125e-31
"(('S', 7), ('D', 10), ('S', 13), ('S', 14))","(('H', 3), ('C', 11), ('C', 12), ('H', 14))",0.0,0.0,0.0002,0.0021,0.46153846153846134,0.46153846153846134
"(('D', 2), ('H', 2), ('S', 6), ('C', 7))","(('D', 3), ('S', 3), ('H', 9), ('D', 12))",0.0,0.0,-0.0009,-0.0071,0.46153846153846134,0.46153846153846134
"(('H', 6), ('D', 9), ('S', 10), ('S', 14))","(('S', 6), ('C', 12), ('H', 13), ('D', 13))",-0.7692307692307696,0.7692307692307696,-0.7637,0.7705,0.17751479289940836,0.17751479289940836
"(('H', 5), ('C', 6), ('S', 6), ('D', 13))","(('D', 8), ('C', 9), ('H', 10), ('H', 13))",0.7692307692307696,-0.7692307692307696,0.7686,-0.7677,0.1775147928994084,0.1775147928994084
"(('H', 3), ('C', 9), ('S', 10), ('H', 11))","(('S', 2), ('S', 4), ('H', 4), ('D', 12))",-0.6923076923076925,0.6923076923076925,-0.6913,0.685,0.21301775147928978,0.21301775147928978
"(('S', 9), ('H', 9), ('C', 10), ('S', 11))","(('D', 5), ('H', 8), ('C', 8), ('C', 13))",0.0,0.0,-0.0022,-0.0081,0.46153846153846134,0.46153846153846134
"(('H', 2), ('C', 2), ('H', 6), ('H', 13))","(('C', 5), ('H', 7), ('H', 8), ('C', 9))",0.5384615384615383,-0.5384615384615383,0.5442,-0.537,0.4023668639053251,0.4023668639053251
"(('C', 3), ('H', 6), ('C', 10), ('D', 11))","(('D', 4), ('D', 9), ('S', 10), ('S', 12))",0.0,0.0,0.0051,0.0102,0.46153846153846134,0.46153846153846134
"(('D', 4), ('H', 5), ('D', 6), ('C', 8))","(('H', 2), ('D', 3), ('H', 4), ('H', 6))",-0.07692307692307693,0.07692307692307693,-0.0673,0.0768,0.3786982248520714,0.3786982248520714
"(('H', 4), ('C', 8), ('H', 13), ('H', 14))","(('H', 6), ('S', 7), ('H', 11), ('S', 12))",0.0,0.0,0.007,-0.0085,0.6153846153846154,0.6153846153846154
"(('D', 5), ('D', 6), ('C', 9), ('C', 13))","(('D', 4), ('H', 5), ('H', 7), ('S', 8))",-0.15384615384615385,0.15384615384615385,-0.1504,0.1511,0.43786982248520717,0.43786982248520717
"(('S', 7), ('S', 11), ('C', 13), ('H', 14))","(('D', 6), ('C', 9), ('C', 12), ('D', 14))",0.0,0.0,0.005,-0.0056,0.46153846153846134,0.46153846153846134
"(('D', 4), ('H', 8), ('C', 8), ('S', 12))","(('H', 2), ('D', 5), ('C', 9), ('H', 13))",0.6923076923076925,-0.6923076923076925,0.6993,-0.6924,0.21301775147928978,0.21301775147928978
"(('D', 8), ('H', 11), ('H', 13), ('C', 13))","(('S', 2), ('C', 6), ('D', 7), ('C', 12))",0.6923076923076925,-0.6923076923076925,0.6969,-0.6964,0.21301775147928978,0.21301775147928978
"(('S', 3), ('D', 8), ('C', 10), ('D', 10))","(('D', 5), ('H', 6), ('S', 7), ('H', 12))",0.6923076923076925,-0.6923076923076925,0.6903,-0.6917,0.2130177514792898,0.2130177514792898
"(('H', 2), ('S', 3), ('C', 4), ('H', 8))","(('C', 2), ('C', 7), ('C', 8), ('D', 10))",0.0,0.0,0.005,-0.0036,0.3076923076923076,0.3076923076923076
"(('D', 4), ('C', 8), ('C', 11), ('H', 13))","(('S', 2), ('D', 7), ('C', 13), ('H', 14))",0.0,0.0,-0.0021,-0.0041,0.46153846153846134,0.46153846153846134
"(('H', 3), ('H', 9), ('C', 11), ('S', 13))","(('H', 4), ('S', 9), ('H', 10), ('H', 14))",0.0,0.0,-0.0027,-0.0186,0.46153846153846134,0.46153846153846134
"(('D', 2), ('S', 6), ('C', 12), ('H', 14))","(('S', 4), ('C', 4), ('C', 10), ('C', 13))",-0.6923076923076925,0.6923076923076925,-0.6947,0.699,0.21301775147928978,0.21301775147928978
"(('H', 6), ('H', 7), ('S', 10), ('D', 14))","(('C', 3), ('S', 7), ('S', 12), ('C', 14))",0.0,0.0,-0.0002,-0.0048,0.3076923076923076,0.3076923076923076
"(('C', 6), ('S', 7), ('S', 11), ('H', 14))","(('H', 6), ('H', 7), ('C', 12), ('S', 14))",0.0,0.0,0.0029,-0.0061,0.15384615384615385,0.15384615384615385
"(('C', 6), ('H', 10), ('H', 12), ('C', 13))","(('H', 3), ('S', 11), ('S', 13), ('D', 14))",0.0,0.0,-0.0036,-0.0074,0.46153846153846134,0.46153846153846134
"(('C', 3), ('C', 11), ('S', 13), ('H', 14))","(('S', 4), ('H', 6), ('H', 7), ('S', 11))",0.0,0.0,-0.0058,0.0015,0.46153846153846134,0.46153846153846134
"(('H', 4), ('S', 4), ('H', 7), ('S', 12))","(('C', 3), ('H', 9), ('D', 9), ('C', 12))",0.0,0.0,-0.0037,0.0046,0.3076923076923076,0.3076923076923076
"(('S', 3), ('S', 9), ('D', 12), ('C', 14))","(('C', 4), ('D', 6), ('S', 7), ('C', 10))",0.0,0.0,0.0007,-0.0065,0.6153846153846154,0.6153846153846154
"(('S', 2), ('D', 3), ('C', 8), ('D', 13))","(('S', 9), ('C', 10), ('C', 11), ('H', 13))",-0.07692307692307693,0.07692307692307693,-0.0773,0.0842,0.5325443786982251,0.5325443786982251
"(('C', 5), ('C', 7), ('S', 8), ('S', 10))","(('D', 8), ('C', 8), ('H', 10), ('D', 12))",-0.8461538461538467,0.8461538461538467,-0.8459,0.8413,0.13017751479289943,0.13017751479289943
"(('C', 3), ('S', 5), ('C', 10), ('D', 13))","(('H', 2), ('H', 5), ('D', 12), ('H', 14))",0.0,0.0,-0.0126,0.0052,0.46153846153846134,0.46153846153846134
"(('C', 4), ('D', 6), ('H', 9), ('D', 11))","(('C', 5), ('D', 14), ('H', 14), ('S', 14))",-1.0000000000000009,1.0000000000000009,-1.0,1.0,7.888609052210125e-31,7.888609052210125e-31
"(('H', 2), ('S', 4), ('S', 10), ('H', 12))","(('D', 7), ('C', 8), ('S', 12), ('S', 14))",0.0,0.0,0.002,0.0042,0.46153846153846134,0.46153846153846134
"(('C', 2), ('C', 6), ('S', 6), ('S', 10))","(('H', 2), ('H', 5), ('H', 9), ('C', 11))",0.7692307692307696,-0.7692307692307696,0.7681,-0.7597,0.1775147928994084,0.1775147928994084
"(('D', 3), ('D', 10), ('D', 12), ('S', 14))","(('C', 5), ('H', 6), ('S', 8), ('H', 11))",0.0,0.0,0.0141,-0.011,0.6153846153846154,0.6153846153846154
"(('H', 3), ('H', 5), ('D', 14), ('S', 14))","(('C', 4), ('S', 5), ('C', 7), ('S', 12))",0.7692307692307696,-0.7692307692307696,0.7658,-0.7646,0.17751479289940839,0.17751479289940839
"(('S', 4), ('S', 7), ('H', 10), ('D', 13))","(('H', 2), ('C', 3), ('C', 10), ('S', 13))",0.0,0.0,-0.0028,0.0034,0.3076923076923076,0.3076923076923076
"(('H', 4), ('D', 7), ('S', 12), ('S', 13))","(('S', 3), ('D', 5), ('S', 9), ('S', 14))",0.0,0.0,-0.0024,0.0022,0.6153846153846154,0.6153846153846154
"(('D', 3), ('S', 7), ('S', 9), ('C', 14))","(('H', 2), ('C', 8), ('H', 8), ('S', 10))",-0.6923076923076925,0.6923076923076925,-0.6919,0.6946,0.21301775147928978,0.21301775147928978
"(('C', 3), ('C', 4), ('H', 7), ('C', 7))","(('H', 3), ('D', 5), ('C', 6), ('D', 8))",0.7692307692307696,-0.7692307692307696,0.77,-0.7773,0.17751479289940844,0.17751479289940844
"(('S', 4), ('D', 5), ('S', 6), ('H', 9))","(('D', 4), ('H', 4), ('D', 8), ('S', 13))",-0.7692307692307696,0.7692307692307696,-0.7734,0.773,0.17751479289940844,0.17751479289940844
"(('C', 4), ('H', 10), ('S', 11), ('H', 14))","(('H', 3), ('H', 4), ('D', 7), ('C', 7))",-0.7692307692307696,0.7692307692307696,-0.767,0.7682,0.17751479289940836,0.17751479289940836
"(('D', 3), ('S', 3), ('D', 9), ('S', 11))","(('C', 6), ('D', 7), ('D', 8), ('D', 10))",0.5384615384615383,-0.5384615384615383,0.5408,-0.5416,0.40236686390532517,0.40236686390532517
"(('H', 2), ('H', 12), ('C', 13), ('D', 14))","(('D', 4), ('S', 6), ('C', 7), ('C', 9))",0.0,0.0,0.0019,-0.0041,0.6153846153846154,0.6153846153846154
"(('D', 4), ('C', 6), ('H', 7), ('C', 11))","(('S', 8), ('C', 8), ('D', 11), ('C', 13))",-0.7692307692307696,0.7692307692307696,-0.7639,0.7632,0.17751479289940847,0.17751479289940847
"(('H', 6), ('D', 6), ('S', 10), ('H', 13))","(('H', 2), ('H', 5), ('S', 7), ('S', 12))",0.6923076923076925,-0.6923076923076925,0.6842,-0.6933,0.21301775147928978,0.21301775147928978
"(('D', 3), ('C', 5), ('D', 8), ('H', 11))","(('H', 2), ('S', 5), ('D', 11), ('C', 13))",0.0,0.0,-0.0019,0.0053,0.3076923076923076,0.3076923076923076
"(('C', 4), ('S', 6), ('H', 8), ('S', 14))","(('C', 2), ('C', 3), ('S', 5), ('D', 5))",-0.6923076923076925,0.6923076923076925,-0.6952,0.6833,0.21301775147928978,0.21301775147928978
"(('H', 3), ('D', 3), ('S', 6), ('H', 10))","(('S', 2), ('H', 6), ('C', 7), ('S', 11))",0.7692307692307696,-0.7692307692307696,0.7654,-0.775,0.1775147928994084,0.1775147928994084
"(('H', 3), ('S', 3), ('D', 5), ('C', 9))","(('H', 8), ('C', 10), ('H', 10), ('S', 10))",-0.9230769230769238,0.9230769230769238,-0.9252,0.9236,0.0710059171597634,0.0710059171597634
"(('D', 4), ('D', 6), ('S', 7), ('D', 14))","(('S', 3), ('D', 10), ('C', 10), ('D', 11))",-0.6923076923076925,0.6923076923076925,-0.6831,0.6949,0.21301775147928978,0.21301775147928978
"(('C', 3), ('D', 10), ('H', 11), ('S', 12))","(('H', 2), ('S', 7), ('H', 12), ('H', 13))",0.0,0.0,-0.0028,-0.0024,0.46153846153846134,0.46153846153846134
"(('S', 6), ('S', 9), ('C', 10), ('C', 14))","(('C', 4), ('H', 8), ('D', 9), ('S', 10))",0.0,0.0,-0.0015,-0.0051,0.3076923076923076,0.3076923076923076
"(('S', 2), ('S', 10), ('D', 10), ('D', 13))","(('H', 4), ('C', 10), ('C', 12), ('H', 14))",0.7692307692307696,-0.7692307692307696,0.7711,-0.772,0.17751479289940836,0.17751479289940836
"(('C', 4), ('D', 5), ('D', 6), ('D', 8))","(('D', 4), ('S', 5), ('H', 6), ('S', 8))",0.0,0.0,0.0,0.0,0.0,0.0
"(('H', 5), ('C', 6), ('H', 7), ('S', 14))","(('C', 2), ('D', 3), ('H', 11), ('S', 12))",0.0,0.0,-0.0012,-0.0081,0.6153846153846154,0.6153846153846154
"(('S', 4), ('D', 4), ('S', 5), ('S', 9))","(('H', 4), ('C', 4), ('H', 11), ('S', 13))",0.0,0.0,0.0022,-0.0005,0.3076923076923076,0.3076923076923076
"(('D', 3), ('S', 8), ('C', 10), ('S', 12))","(('H', 3), ('H', 5), ('H', 6), ('H', 14))",-0.24999999999999994,0.24999999999999994,-0.251,0.254,0.5336538461538465,0.5336538461538465
"(('C', 8), ('C', 10), ('D', 11), ('C', 12))","(('H', 2), ('C', 4), ('S', 6), ('D', 10))",0.07692307692307693,-0.07692307692307693,0.0575,-0.0813,0.5325443786982251,0.5325443786982251
"(('H', 6), ('H', 7), ('H', 12), ('C', 13))","(('D', 2), ('D', 4), ('S', 8), ('H', 10))",0.0,0.0,0.0188,0.0038,0.6153846153846154,0.6153846153846154
"(('D', 5), ('H', 11), ('S', 11), ('D', 13))","(('C', 6), ('D', 6), ('S', 9), ('C', 11))",0.07692307692307693,-0.07692307692307693,0.078,-0.0727,0.3786982248520713,0.3786982248520713
"(('H', 2), ('H', 4), ('C', 5), ('H', 10))","(('C', 4), ('C', 6), ('C', 7), ('S', 8))",-0.15384615384615385,0.15384615384615385,-0.1515,0.1466,0.43786982248520717,0.43786982248520717
"(('D', 4), ('S', 11), ('H', 13), ('C', 14))","(('H', 3), ('H', 6), ('D', 10), ('S', 12))",0.0,0.0,0.0083,0.0119,0.6153846153846154,0.6153846153846154
"(('C', 2), ('D', 2), ('H', 4), ('C', 7))","(('D', 5), ('S', 8), ('S', 9), ('S', 12))",0.6923076923076925,-0.6923076923076925,0.6867,-0.7007,0.2130177514792898,0.2130177514792898
"(('H', 3), ('H', 4), ('S', 5), ('S', 14))","(('C', 2), ('C', 4), ('D', 9), ('S', 10))",0.0,0.0,-0.0056,-0.0029,0.46153846153846134,0.46153846153846134
"(('D', 8), ('C', 10), ('C', 12), ('C', 14))","(('H', 3), ('C', 6), ('S', 8), ('H', 11))",0.0,0.0,0.0014,-0.0015,0.46153846153846134,0.46153846153846134
"(('C', 3), ('C', 4), ('C', 12), ('D', 13))","(('H', 4), ('H', 9), ('C', 13), ('S', 14))",0.0,0.0,0.0062,0.0082,0.3076923076923076,0.3076923076923076
"(('S', 3), ('H', 5), ('H', 7), ('H', 13))","(('D', 6), ('D', 8), ('C', 11), ('D', 11))",-0.6923076923076925,0.6923076923076925,-0.6928,0.6952,0.21301775147928978,0.21301775147928978
"(('H', 5), ('H', 7), ('C', 9), ('D', 14))","(('D', 2), ('C', 2), ('H', 3), ('S', 3))",-1.0000000000000009,1.0000000000000009,-1.0,1.0,7.888609052210125e-31,7.888609052210125e-31
"(('S', 5), ('H', 8), ('D', 13), ('H', 14))","(('D', 5), ('H', 6), ('D', 11), ('S', 13))",0.0,0.0,-0.005,-0.002,0.3076923076923076,0.3076923076923076
"(('H', 2), ('H', 3), ('H', 10), ('H', 11))","(('D', 4), ('C', 10), ('D', 11), ('C', 14))",0.24999999999999994,-0.24999999999999994,0.2581,-0.2493,0.4182692307692308,0.4182692307692308
"(('C', 9), ('H', 12), ('S', 13), ('D', 14))","(('D', 4), ('C', 10), ('S', 11), ('H', 14))",0.0,0.0,0.0046,0.013,0.46153846153846134,0.46153846153846134
"(('S', 3), ('H', 5), ('C', 7), ('H', 13))","(('C', 4), ('D', 9), ('C', 10), ('H', 12))",0.0,0.0,-0.0053,-0.0017,0.6153846153846154,0.6153846153846154
"(('D', 3), ('S', 8), ('S', 11), ('H', 13))","(('C', 3), ('D', 7), ('C', 9), ('D', 10))",0.0,0.0,-0.0024,0.0037,0.46153846153846134,0.46153846153846134
"(('C', 3), ('S', 4), ('S', 11), ('S', 12))","(('H', 4), ('S', 5), ('D', 7), ('D', 10))",0.0,0.0,0.0027,0.0066,0.46153846153846134,0.46153846153846134
"(('C', 4), ('D', 4), ('H', 6), ('S', 7))","(('H', 5), ('S', 5), ('D', 11), ('D', 12))",0.0,0.0,-0.0109,0.0073,0.46153846153846134,0.46153846153846134
"(('C', 3), ('D', 3), ('D', 10), ('H', 10))","(('D', 5), ('H', 9), ('H', 11), ('D', 11))",0.6923076923076925,-0.6923076923076925,0.6901,-0.684,0.3668639053254437,0.3668639053254437
"(('C', 5), ('S', 8), ('H', 11), ('S', 12))","(('S', 2), ('H', 4), ('H', 9), ('C', 9))",-0.6923076923076925,0.6923076923076925,-0.6922,0.6853,0.2130177514792898,0.2130177514792898
"(('H', 2), ('H', 4), ('C', 5), ('S', 10))","(('D', 6), ('D', 10), ('H', 10), ('S', 11))",-0.7692307692307696,0.7692307692307696,-0.7692,0.7786,0.17751479289940847,0.17751479289940847
"(('D', 4), ('C', 6), ('D', 9), ('S', 12))","(('S', 3), ('H', 4), ('D', 6), ('S', 7))",-0.07692307692307693,0.07692307692307693,-0.0827,0.0776,0.37869822485207133,0.37869822485207133
"(('C', 3), ('S', 6), ('D', 13), ('C', 14))","(('D', 2), ('H', 5), ('S', 5), ('H', 6))",-0.7692307692307696,0.7692307692307696,-0.7672,0.7731,0.17751479289940839,0.17751479289940839
"(('S', 2), ('D', 3), ('C', 4), ('H', 14))","(('D', 2), ('H', 7), ('H', 9), ('H', 12))",0.0,0.0,-0.0044,-0.0007,0.46153846153846134,0.46153846153846134
"(('H', 7), ('H', 11), ('S', 12), ('S', 13))","(('C', 5), ('H', 5), ('C', 8), ('S', 9))",-0.6923076923076925,0.6923076923076925,-0.6993,0.6918,0.2130177514792898,0.2130177514792898
"(('C', 9), ('D', 10), ('C', 11), ('C', 14))","(('H', 4), ('S', 5), ('H', 13), ('D', 14))",0.0,0.0,0.0108,0.003,0.46153846153846134,0.46153846153846134
"(('D', 4), ('D', 7), ('H', 11), ('C', 12))","(('H', 2), ('C', 2), ('D', 14), ('C', 14))",-1.0000000000000009,1.0000000000000009,-1.0,1.0,7.888609052210125e-31,7.888609052210125e-31
"(('C', 3), ('D', 4), ('C', 6), ('S', 14))","(('C', 4), ('D', 7), ('S', 9), ('S', 12))",0.0,0.0,-0.0111,-0.0075,0.46153846153846134,0.46153846153846134
"(('S', 5), ('H', 6), ('S', 10), ('H', 14))","(('D', 6), ('C', 9), ('S', 9), ('D', 12))",-0.7692307692307696,0.7692307692307696,-0.773,0.7658,0.17751479289940836,0.17751479289940836
"(('D', 5), ('D', 9), ('C', 10), ('S', 13))","(('C', 6), ('C', 7), ('C', 9), ('D', 11))",0.0,0.0,0.0016,0.0048,0.46153846153846134,0.46153846153846134
"(('H', 3), ('C', 5), ('H', 6), ('D', 11))","(('D', 2), ('S', 6), ('D', 10), ('C', 10))",-0.7692307692307696,0.7692307692307696,-0.7685,0.7665,0.1775147928994084,0.1775147928994084
"(('C', 11), ('C', 12), ('S', 13), ('H', 13))","(('H', 2), ('D', 6), ('S', 6), ('C', 8))",0.0,0.0,-0.0025,-0.0047,0.46153846153846134,0.46153846153846134
"(('S', 3), ('S', 9), ('D', 9), ('C', 13))","(('H', 7), ('D', 10), ('S', 10), ('C', 10))",-0.9230769230769238,0.9230769230769238,-0.9249,0.9187,0.07100591715976338,0.07100591715976338
"(('S', 2), ('D', 11), ('S', 11), ('D', 12))","(('C', 4), ('S', 6), ('C', 7), ('H', 13))",0.6923076923076925,-0.6923076923076925,0.6917,-0.6963,0.2130177514792898,0.2130177514792898
"(('S', 2), ('H', 4), ('H', 7), ('C', 13))","(('D', 2), ('C', 5), ('C', 6), ('S', 10))",0.0,0.0,0.0081,-0.0041,0.46153846153846134,0.46153846153846134
"(('S', 2), ('H', 3), ('C', 7), ('C', 9))","(('C', 2), ('D', 6), ('D', 7), ('D', 11))",0.0,0.0,0.0027,-0.0043,0.3076923076923076,0.3076923076923076
"(('C', 10), ('S', 10), ('C', 13), ('D', 13))","(('D', 3), ('C', 5), ('H', 7), ('H', 11))",1.0000000000000009,-1.0000000000000009,1.0,-1.0,7.888609052210125e-31,7.888609052210125e-31
"(('D', 2), ('S', 5), ('S', 6), ('C', 12))","(('C', 8), ('C', 10), ('H', 11), ('S', 14))",0.0,0.0,-0.0034,-0.0059,0.6153846153846154,0.6153846153846154
"(('S', 2), ('H', 5), ('D', 11), ('C', 13))","(('D', 2), ('D', 3), ('C', 10), ('H', 14))",0.0,0.0,0.0008,-0.0026,0.46153846153846134,0.46153846153846134
"(('H', 2), ('H', 3), ('C', 6), ('D', 10))","(('C', 2), ('C', 9), ('D', 9), ('H', 10))",-0.8461538461538467,0.8461538461538467,-0.8441,0.846,0.13017751479289943,0.13017751479289943
"(('C', 8), ('H', 8), ('C', 10), ('H', 14))","(('S', 2), ('S', 5), ('C', 7), ('S', 13))",0.6923076923076925,-0.6923076923076925,0.7006,-0.6853,0.21301775147928978,0.21301775147928978
"(('D', 2), ('S', 4), ('H', 13), ('D', 14))","(('S', 2), ('C', 3), ('C', 4), ('C', 11))",0.0,0.0,0.001,-0.001,0.3076923076923076,0.3076923076923076
"(('C', 2), ('S', 2), ('D', 7), ('H', 8))","(('C', 12), ('C', 13), ('H', 13), ('S', 14))",0.0,0.0,0.0026,0.0011,0.46153846153846134,0.46153846153846134
"(('H', 2), ('S', 2), ('S', 6), ('D', 7))","(('D', 9), ('H', 10), ('H', 11), ('C', 12))",0.38461538461538447,-0.38461538461538447,0.3782,-0.3841,0.5443786982248524,0.5443786982248524
"(('D', 3), ('C', 7), ('S', 9), ('H', 14))","(('S', 5), ('D', 5), ('H', 9), ('D', 13))",-0.7692307692307696,0.7692307692307696,-0.7693,0.7681,0.17751479289940839,0.17751479289940839
"(('S', 3), ('S', 6), ('H', 12), ('S', 14))","(('D', 2), ('C', 2), ('S', 7), ('D', 11))",-0.6923076923076925,0.6923076923076925,-0.6912,0.6915,0.21301775147928978,0.21301775147928978
"(('H', 4), ('S', 6), ('H', 9), ('H', 14))","(('C', 2), ('S', 3), ('C', 5), ('D', 11))",0.0,0.0,0.0083,0.0155,0.6153846153846154,0.6153846153846154
"(('H', 6), ('D', 8), ('C', 10), ('S', 14))","(('H', 3), ('H', 8), ('H', 11), ('C', 14))",0.0,0.0,-0.0004,0.0011,0.3076923076923076,0.3076923076923076
"(('D', 2), ('D', 3), ('H', 11), ('S', 13))","(('H', 7), ('C', 8), ('S', 10), ('D', 13))",0.0,0.0,-0.0085,-0.0032,0.46153846153846134,0.46153846153846134
"(('S', 4), ('C', 4), ('D', 5), ('H', 7))","(('H', 6), ('D', 6), ('C', 14), ('H', 14))",-0.6923076923076925,0.6923076923076925,-0.6935,0.6915,0.3668639053254437,0.3668639053254437
"(('S', 2), ('S', 7), ('S', 9), ('C', 12))","(('D', 4), ('S', 5), ('H', 6), ('C', 11))",0.0,0.0,-0.0035,-0.0121,0.6153846153846154,0.6153846153846154
"(('C', 3), ('D', 3), ('S', 8), ('S', 13))","(('C', 2), ('H', 2), ('H', 7), ('S', 12))",0.0,0.0,0.014,0.0099,0.46153846153846134,0.46153846153846134
"(('H', 2), ('H', 7), ('C', 10), ('C', 13))","(('C', 4), ('D', 10), ('S', 11), ('D', 11))",-0.7692307692307696,0.7692307692307696,-0.7609,0.7689,0.17751479289940839,0.17751479289940839
"(('H', 4), ('C', 9), ('D', 9), ('H', 11))","(('S', 2), ('C', 7), ('D', 7), ('S', 11))",0.0,0.0,-0.0023,-0.0008,0.3076923076923076,0.3076923076923076
"(('S', 4), ('S', 7), ('D', 7), ('C', 11))","(('D', 2), ('S', 6), ('S', 12), ('H', 12))",0.0,0.0,-0.0009,-0.0121,0.46153846153846134,0.46153846153846134
"(('H', 2), ('H', 3), ('C', 10), ('S', 11))","(('C', 5), ('C', 12), ('H', 12), ('S', 14))",-0.6923076923076925,0.6923076923076925,-0.683,0.6926,0.21301775147928978,0.21301775147928978
"(('H', 2), ('S', 3), ('S', 4), ('C', 12))","(('C', 2), ('H', 5), ('S', 6), ('D', 12))",0.0,0.0,-0.004,-0.0001,0.3076923076923076,0.3076923076923076
"(('S', 3), ('S', 6), ('H', 6), ('C', 9))","(('D', 3), ('C', 5), ('C', 14), ('S', 14))",0.0,0.0,-0.0045,0.001,0.3076923076923076,0.3076923076923076
"(('H', 2), ('D', 3), ('C', 5), ('D', 14))","(('D', 2), ('S', 7), ('D', 11), ('C', 14))",0.0,0.0,0.0035,0.0049,0.3076923076923076,0.3076923076923076
"(('C', 3), ('D', 5), ('C', 9), ('D', 11))","(('H', 4), ('C', 6), ('H', 8), ('C', 10))",0.0,0.0,0.018,-0.008,0.6153846153846154,0.6153846153846154
"(('H', 8), ('C', 9), ('S', 9), ('S', 13))","(('D', 5), ('S', 6), ('C', 10), ('C', 14))",0.6923076923076925,-0.6923076923076925,0.6928,-0.6974,0.2130177514792898,0.2130177514792898
"(('C', 4), ('H', 5), ('C', 8), ('D', 14))","(('C', 2), ('C', 5), ('H', 7), ('D', 11))",0.0,0.0,0.003,0.0048,0.46153846153846134,0.46153846153846134
"(('D', 4), ('D', 7), ('S', 7), ('D', 13))","(('H', 2), ('D', 3), ('H', 7), ('S', 12))",0.7692307692307696,-0.7692307692307696,0.7664,-0.7702,0.17751479289940839,0.17751479289940839
"(('H', 2), ('S', 3), ('D', 11), ('S', 14))","(('S', 4), ('C', 5), ('S', 12), ('C', 13))",0.0,0.0,0.0103,-0.004,0.6153846153846154,0.6153846153846154
"(('D', 6), ('C', 8), ('D', 10), ('C', 10))","(('S', 2), ('C', 4), ('H', 4), ('S', 11))",0.0,0.0,0.0082,-0.0046,0.46153846153846134,0.46153846153846134
"(('S', 3), ('D', 3), ('S', 13), ('H', 14))","(('C', 2), ('H', 2), ('H', 7), ('D', 12))",0.0,0.0,0.0094,-0.0023,0.46153846153846134,0.46153846153846134
"(('D', 3), ('C', 6), ('S', 11), ('H', 11))","(('H', 7), ('C', 9), ('S', 9), ('C', 13))",0.0,0.0,-0.0135,0.0015,0.46153846153846134,0.46153846153846134
"(('D', 10), ('H', 13), ('D', 13), ('S', 14))","(('D', 3), ('H', 4), ('S', 4), ('D', 9))",0.0,0.0,0.0022,-0.0053,0.46153846153846134,0.46153846153846134
"(('S', 9), ('C', 10), ('D', 11), ('S', 14))","(('D', 2), ('S', 2), ('S', 8), ('H', 11))",-0.7692307692307696,0.7692307692307696,-0.7722,0.7716,0.17751479289940836,0.17751479289940836
"(('D', 3), ('H', 4), ('S', 10), ('S', 13))","(('S', 2), ('C', 4), ('H', 8), ('C', 13))",0.0,0.0,-0.0043,0.0064,0.3076923076923076,0.3076923076923076
"(('H', 5), ('D', 6), ('C', 6), ('D', 12))","(('S', 4), ('C', 7), ('S', 9), ('S', 13))",0.6923076923076925,-0.6923076923076925,0.6925,-0.6912,0.2130177514792898,0.2130177514792898
